Id,DOI
7c49040d-b373-4f0f-96c0-e7b1b67a26f7,10.1055/s-0028-1108738
9677881b-f95e-44c6-aabd-441bb778e567,10.1055/s-0034-1377041
181fd874-441a-4341-941f-0d6a292cb95f,10.1055/s-2003-45118
3c88cbaf-ff5d-4e2e-8299-ee6d01e89757,10.1080/01616412.1995.11740355
7bd6c3d4-6f36-45a5-a727-0e3eb2cea819,10.1097/00001756-200201210-00020
d059275f-a5b3-4ce1-b2a0-b08c427be5fc,10.1097/00002093-198701040-00035
07198613-a748-4f4a-8248-ec992a73ae4f,10.1097/00002093-200204000-00011
1f004132-ddef-4cfa-9bf2-250aed9c73fe,10.1097/00002093-200304000-00010
acbc5de2-ef64-4548-a984-cd5204b72593,10.1097/00002826-198802000-00004
434181ca-e2c7-4650-8832-6cc099ca1902,10.1097/00002826-198910000-00010
c76eae75-06de-48c9-80bd-152e397c6993,10.1097/00002826-199004000-00004
8656bb4e-0702-4876-a0ed-70758a7fe3d7,10.1097/00002826-199106000-00005
cccade63-ec75-4827-aabb-265817249c35,10.1097/00002826-199112000-00005
fbe89a42-07d7-4218-84a9-0f350baf7c8e,10.1097/00002826-199302000-00010
6d90fcb8-2a82-44f9-9a9f-6862fe3b4ed6,10.1097/00002826-199308000-00005
b5297977-e5b0-44a5-b22d-62e9e650f945,10.1097/00002826-199508000-00006
3cd70d6f-787f-4712-9e4c-0d04160f7a25,10.1097/00002826-199508000-00007
4a5ad632-0671-4e3c-b130-a5b456faa0e8,10.1097/00002826-199510000-00009
ada3090e-1c7e-459d-aef1-b7c35730ddaa,10.1097/00002826-199901000-00010
5c2b68c2-92e5-48e1-b903-e42bbd735b5d,10.1097/00002826-200001000-00007
ae8407c4-4fa1-4abb-8bd0-f4d7135ab878,10.1097/00002826-200401000-00010
279c43f5-09f7-4236-b0e8-04d49624925a,10.1097/00004714-198510000-00020
4311f597-c8d8-4f34-82aa-58d01263b468,10.1097/00004714-200006000-00010
200d21e2-5be6-4bbd-a03d-fe4160d3038f,10.1097/00004714-200212000-00012
5bbac334-7f56-45f5-a766-fd3f1e063291,10.1097/00008571-200207000-00009
403676ce-7486-4ed9-a9c7-6e133b3eaf02,10.1097/00019442-199805000-00008
da47e3e7-5a31-4187-891a-73e72bc7fc82,10.1097/00019442-199923740-00012
11847c4e-94ef-4d85-b991-5cdefc2f81f3,10.1097/00019442-200002000-00009
58850fad-316f-4276-86e2-cbd2fa2e42cd,10.1097/00019442-200303000-00007
13c179b2-8148-4172-baeb-e3aeac551abf,10.1097/00019442-200307000-00004
6d1d96ff-b8fe-4dee-a36e-8bf7a1fcf7e9,10.1097/00019442-200311000-00015
981b29f2-f681-4eb0-ba80-2fefa017f80c,10.1097/00019442-200409000-00007
321d474a-ad46-4629-a16b-c58400e5227b,10.1097/00019442-200409000-00009
f8eca86a-6b1c-4402-98f5-c29311b2b9ea,10.1097/00019442-200508000-00012
8baf96b6-5dbb-4e37-8eeb-e0980375431f,10.1097/01.fpc.0000220573.05714.ac
7dba9bb4-9619-4bc7-a53a-5b776f873f02,10.1097/01.jcp.0000178415.22309.8f
521f134d-1c29-4338-bd10-309aab3ff523,10.1097/01.jgp.0000194643.63245.8c
a42faed9-673e-4106-9cde-d2bcfd734439,10.1097/01.jgp.0000196628.12010.35
36299fe7-b228-431a-9bab-1ed0893698c8,10.1097/01.jgp.0000231744.69631.33
a42ed798-9579-435f-b577-2a7ee2644b62,10.1097/01.psy.0000074757.11682.96
57f4b1df-6740-4393-afc9-16b3ebc5be92,10.1097/01.wad.0000189052.48688.36
081bd164-824a-4478-80eb-d7d97c8385e7,10.1097/01.wnf.0000136891.17006.ec
a2da01e1-550b-46dc-a853-a4fa89ad7aeb,10.1097/01.wnf.0000174932.82134.e2
8dc11396-22ff-49bc-b403-ba6bf99fcfd3,10.1097/01.wnf.0000228176.98582.93
852d1545-0c61-42cc-badd-0418f69be98d,10.1097/01.wnf.0000240943.59617.4c
6e6637de-2021-44ff-9f00-8c15ce5d1a5b,10.1097/01.wnp.0000436899.48243.5e
78d9cbe5-70f2-48ee-85bf-e9421636d846,10.1097/01376517-200304000-00006
1d0a2f23-155f-49e7-ac83-5e74806f8d0b,10.1097/fpc.0b013e32833f984c
ed68a504-2c0e-4f51-8af2-dca4f4e196df,10.1097/jcp.0000000000000726
e172b087-d784-4401-a33b-a8f775b26b66,10.1097/jcp.0b013e31814b98c1
74a4a874-cf9c-4f39-a909-4922b9164ce6,10.1097/jcp.0b013e31819a8f2e
711ac734-74ae-4d78-9dc4-a2e12c29d2de,10.1097/jcp.0b013e3181ca0c59
3c504f32-09e9-4ec3-8e92-9dc471fe6a5d,10.1097/jcp.0b013e3181fa05bb
db1764fa-92d7-4011-a1aa-4f503cd16590,10.1097/jcp.0b013e3182825bfd
0a714b79-c5d5-4e28-831d-953f7538fa2b,10.1097/jgp.0b013e3181557b47
11633730-07ef-42b0-ae5c-cf7ed4399616,10.1097/JGP.0b013e31823033f3
f0e050fe-5e84-4e3c-94b3-655e99ebb48f,10.1097/maj.0b013e318255a8f9
ec4b20de-ce1b-4434-bb46-fa4d5087a8a0,10.1097/nmd.0000000000000107
4b9bee03-f677-486a-b96c-d84d6cbca5a3,10.1097/sa.0b013e318095a994
efc9dcf9-2552-4e2e-9c5d-7a687fb02c83,10.1097/wad.0b013e31818b1c2c
54538cda-3a8d-4fb3-a2ed-6eae2d78e32e,10.1097/wnf.0000000000000010
a2d28783-a842-4845-ac4e-854634945851,10.1097/wnf.0b013e3180616570
370ae74b-8dce-41ce-af9c-9a618120b0df,10.1097/wnf.0b013e3181b7926f
bf7f3966-2b7a-444c-a8f6-2e28b81d7b7b,10.1097/wnf.0b013e3181c71be9
1784bb92-e934-4147-bc6d-d74d311d76a3,10.1097/wnf.0b013e31825f77b9
c4e2a05b-e421-4967-99da-f6f96c88e66d,10.1109/tbme.2017.2655344
c0fe5c20-4dc2-4a2d-9400-fd007743a8d4,10.1111/j.1368-5031.2005.00769.x
15c6cd6b-a4af-482e-a3c3-39e1f4aa8bc8,10.1111/j.1532-5415.1993.tb06942.x
362fca4e-640c-4113-bea8-6492f815ea09,10.1111/j.1600-0404.1976.tb04805.x
362fca4e-640c-4113-bea8-6492f815ea09,10.1111/j.1600-0404.1976.tb04805.x
bef25150-705a-4c45-8499-559011940638,10.1111/j.1600-0404.1978.tb04510.x
c7e64416-4fe3-4a62-be4a-ec7e5b228983,10.1111/j.1600-0404.1983.tb01527.x
683646af-5842-4056-b7d7-2e30a297c486,10.1111/j.1600-0404.1985.tb03233.x
809f0e7a-1406-4a4a-9a2b-693b21f3c272,10.1111/j.1600-0404.1987.tb03567.x
1565c431-aee8-4eeb-9a60-af7fcbf460d4,10.1111/j.1600-0404.1989.tb01790.x
84d5f530-952b-4daa-84b5-f7006a053531,10.1111/j.1600-0404.1989.tb01791.x
0ec2cb8d-0a5c-4885-a1e0-a4c6182c824c,10.1111/j.1600-0404.1989.tb01794.x
526df625-349c-45ec-b705-41c72b70a941,10.1111/j.1600-0404.1989.tb01798.x
cec8074b-33df-4683-9f69-27e18a073dc5,10.1111/j.1600-0404.1989.tb01799.x
28106eb5-2936-47cb-8631-547b6787aa8e,10.1111/j.1600-0404.1991.tb03958.x
725476b6-7b24-4afb-b94a-7ab064f9bf4e,10.1111/j.1600-0404.1991.tb03973.x
9fe97563-339f-40a0-aad5-2fd4471e1b97,10.1111/j.1600-0404.1991.tb04978.x
9ae0a9cd-3bdd-488e-bb4a-65aa73a6dbdc,10.1111/j.1600-0404.1991.tb05019.x
98b7b8e8-5459-4595-8cad-4be04a3d8e70,10.1111/j.1600-0404.1991.tb05024.x
d7eb4a0c-4a0b-4be5-8246-bed5a79a1457,10.1111/j.1600-0404.1991.tb05025.x
e42cb59e-b99d-4121-9293-84bc690552dd,10.1111/j.2042-7158.1994.tb03840.x
2c58ce62-d559-40bb-a313-531a2c23ba79,10.1126/science.2502843
8302bb36-e0ba-4277-94b8-378559239ec4,10.1136/jnnp-2018-319446
9af74378-8d66-4be8-9481-bb80bc349791,10.1159/000106895
ba923e76-1740-4272-9c0d-1988853422a0,10.1159/000115683
f069b088-548c-4b2d-b300-d34731d16a8d,10.1159/000116869
c00eb508-b630-4b2c-af9a-1faf9f2d5127,10.1159/000117127
3cf371a3-da5c-4a92-9feb-deae6be9d09c,10.1159/000117351
a10419b9-0ffc-4406-b7bc-ad619c64e4cd,10.1161/01.str.0000091396.95360.e1
19de1726-bb50-4c74-8228-25a53137f4f0,10.1176/ajp.146.1.45
96bc0ece-2c77-4125-b3d5-7769b1de0677,10.1176/ajp.150.2.321
7f1b87be-ba72-40ef-b1ab-7a82225f8be0,10.1176/appi.ajgp.12.4.420
6446f9d7-eb31-4490-8a81-3c1a4bd1d190,10.1176/appi.ajgp.12.5.473
930f2418-4630-42be-856c-6b763768a3b0,10.1176/appi.ajp.157.10.1686
35b8982a-9c33-4ba7-80df-479af6072ad3,10.1176/appi.ajp.160.11.2003
ac1196af-ebee-449f-8001-eae2a7535efe,10.1176/appi.ajp.162.4.676
ea4f8f57-f130-4cd3-a26a-8e03d691eb0a,10.1176/appi.ajp.2016.15020248
5182aa3d-a763-4823-bfd4-243f3652b466,10.1176/appi.psy.42.6.477
b9f33ce5-5083-4626-b565-402282183da0,10.1176/jnp.10.2.216
ef1f6234-8356-40b9-9aae-3e221e6f821d,10.1176/jnp.16.3.315
8767480f-1dd1-4030-9afa-203692e61238,10.1176/jnp.16.3.364
d44ece1a-51de-4a6f-825b-d1cd76adbe1a,10.1176/jnp.9.4.591
73c000a8-cd30-4ad0-b63c-dd3ac4b3a4fb,10.1177/00912700122012689
4ea2d3ef-0c93-44f1-ab6b-762f581bc0b3,10.1177/026988119601000213
9c35637f-b146-471e-816e-df7695d593d6,10.1177/135245850401000112
e0ab0adf-6fb8-4524-a005-817cf22eb301,10.1177/135245859600200306
e1fa087f-4d95-4b15-8b37-91d4ab3911c9,10.1177/135245859600200407
e62e2cd4-d669-4198-9e66-c6092ab8cc9a,10.1177/135245859700300216
19578811-ae54-4e75-a83e-d4ccddfcb254,10.1186/isrctn74681449
570569b6-4d59-4c30-8be0-4adc305d8d63,10.1191/026921598675863454
8f57c085-a81f-47be-bbe2-3ee35bd60e6e,10.1191/135245800678827626
1137ca8d-91a0-4bb6-b595-0470edc8cc1b,10.1212/01.wnl.0000129990.32253.7b
ea190520-f899-4969-94a8-45e1f5cd6700,10.1212/01.wnl.0000151856.10387.e2
40f0701b-d021-48a0-910a-7387525927fe,10.1212/01.wnl.0000161841.41885.80
da3e4da0-f545-4a3c-bda0-aa4ee8c8ff84,10.1212/01.wnl.0000203121.04509.31
5068215f-5bb2-406b-bb14-4650740551e0,10.1212/01.wnl.0000260060.60870.89
67f99af6-931c-4efd-bd42-d41c33330a04,10.1212/01.wnl.0000266627.96040.5a
9d63e0c4-c05c-48af-92b4-222fcb25f904,10.1212/01.wnl.0000281354.09820.03
c5f1dbe7-0592-44b1-858b-df5a85547fac,10.1212/01.wnl.0000281847.17519.e0
b41ed6fc-d56a-486d-a57f-890583b67d1f,10.1212/01.wnl.0000281848.25142.11
053d7189-3c9f-41c7-ad0c-1bdba573f5d1,10.1212/wnl.0000000000000361
4ca03a44-9ceb-43ba-b018-9649b4b35dce,10.1212/wnl.0000000000006500
ca01da55-a3fa-442d-a016-6db56c13e89a,10.1212/wnl.0b013e31822affdb
78b4b9a7-697a-452e-9b4a-e57feb491255,10.1212/wnl.31.12.1578
4c55a271-23cd-4682-bbad-c3daa9158ff0,10.1212/wnl.35.12.1772
f1e4813c-5aaa-462a-b0c1-c001073a32ac,10.1212/wnl.35.3.312
5cd6f03a-7fc0-47b9-8ec3-fe01d4308b70,10.1212/wnl.35.9.1374
8f0e779c-738b-4a10-bb85-c2055266d025,10.1212/wnl.37.11.1754
7173a0cd-aa7e-4dee-bd71-cdbb665cf3f2,10.1212/wnl.38.11.1720
15f73d91-7de1-4489-bf37-ed0b4da049e2,10.1212/wnl.38.9.1387
32b14ba2-3fff-4cbe-a648-ee131775f20c,10.1212/wnl.39.8.1018
1b71bec6-a770-4b80-8806-ca575f94523d,10.1212/wnl.39.8.1109
0c783721-aaa5-46e6-9f4d-6d8bc86eb7ef,10.1212/wnl.40.3_part_1.479
24dbdeb0-73c0-4314-9af0-68294792262e,10.1212/wnl.41.12.1936
2cd52dbf-c65c-4dd7-a3c1-db0e8ea4055d,10.1212/wnl.41.4.533
964f3c1f-3ef0-4769-aae6-0e6ca0de1be6,10.1212/wnl.42.3.541
ba547ea6-8d87-415f-84b0-ec845ee88cf2,10.1212/wnl.43.10.1984
69f21f2f-0ffd-4b86-9835-cfa6737fe948,10.1212/wnl.43.2.301
134cc9fb-3902-4307-8424-fd70800ffbf0,10.1212/wnl.43.5.910
c860b513-ed26-42cf-94e3-f9c1d4a13efa,10.1212/wnl.43.7.1401
8e896175-eeb6-48ce-b755-e26269c3dca6,10.1212/wnl.46.6.1551
56430d8f-5d90-4bee-8e30-6b772bb83285,10.1212/wnl.46.6.1620
5b958dc5-339c-43cc-bf5e-ed945855e308,10.1212/wnl.49.1.162
f96f4ee6-e946-4ed8-a232-620ef3046666,10.1212/wnl.49.2.351
d9b9644d-3c89-4d7f-89fe-7e0694139ca4,10.1212/wnl.49.3.724
d46ccd65-13c8-4627-aadd-acb48a18541d,10.1212/wnl.49.4.1060
deb36608-a3ab-4ff8-adf1-8bfdf4652f9e,10.1212/wnl.50.1.136
a86f86f7-5fd2-4698-8303-bb9cd3e23220,10.1212/wnl.50.3.660
cd892f3f-b4d5-4dea-922f-89fd30d8fdb9,10.1212/wnl.51.1.239
046f3a26-8859-4be7-b6ad-37ef9d52a3ab,10.1212/wnl.51.1.289
aefd184d-1377-4d27-8ca3-0d670eb397a4,10.1212/wnl.52.4.873
67d619f6-92e2-40df-aa84-38a1db7980db,10.1212/wnl.52.5.1072
a4fa1f30-cc4b-489a-b96d-60c8bbb42ff8,10.1212/wnl.54.5.1145
d17e6299-fedd-424c-9a5b-ee04730f3144,10.1212/wnl.54.7.1414
96079ef7-97a6-4dcb-b12f-8df7588ba8af,10.1212/wnl.55.11.1714
6834b144-b7b2-46cf-9930-cec407cce5cf,10.1212/wnl.55.5.744
70457982-bb3e-4e76-8825-a756090a3ca5,10.1212/wnl.56.11.1496
1afab968-8d16-4818-82fe-c527b16601ff,10.1212/wnl.56.12.1712
9c0e21c5-9645-4c3d-a1e9-b72f50793658,10.1212/wnl.57.11.1969
c206edc3-bd75-40de-9da1-3a38466a63b3,10.1212/wnl.57.3.481
2d0102ed-8e25-4ca5-a7ce-0300d03aea48,10.1212/wnl.57.4.613
50d6a2a1-d4eb-4884-b87a-be48b94fd018,10.1212/wnl.58.2.314
b126a8da-dbaa-48af-bd6a-77c15e965100,10.1212/wnl.59.4.563
987f6c9e-c6ef-4ac9-bd03-5883613893ce,10.1212/wnl.60.1.44
aafa603e-203b-4742-a039-75179c630fb5,10.1249/mss.0000000000000834
919fdca4-f270-4964-8760-993add165ada,10.1378/chest.07-1446
5b902554-5dd7-4516-b669-4d4b513613da,10.1902/jop.1994.65.8.744
04fd86ef-dc79-406d-a93e-e11ac04990f3,10.2174/1567205011666140618102224
e3fe9898-42b4-488f-86fc-a94ba4496e91,10.2174/156720507781077296
6ce9af3a-8864-4648-884d-371335ca23dc,10.2174/156720511797633241
38332d01-e3b7-4b74-a982-e34a739756d4,10.3310/hta19120
fc31a098-f4b5-4929-a566-2282c49e3ae2,10.4088/jcp.14m09740
4c769e42-d2a9-43fd-9a8d-f9427a8a9de7,10.4088/jcp.15m10413
8b0c26a1-afa3-4aaf-b30d-127e0c6a8a02,10.4088/jcp.v61n0705
7d79f792-734e-4f32-8bb1-53853dd637ce,10.4088/jcp.v64n0205
12193a06-5e07-4c48-bce9-1a5610fb69ae,10.4088/pcc.09m00852oli
c03c1896-c00f-4c62-aaf8-a2ded53edced,10.4088/pcc.12l01369
02857bab-49ea-4298-8299-05efcc27f157,NA
05b5feed-e6f4-4594-8af9-c74bca9e3634,NA
09d87546-c1d7-4ef3-ae7b-3255bf8397dd,NA
09f363ff-c70a-45f1-9617-e89b72eab488,NA
0e271bd8-eae9-4cb5-a6fc-ac295a747042,NA
0e4a8788-689c-490a-96c5-c3a339fc56dd,NA
117dede5-0e6a-414d-9baa-d5da0359f5df,NA
11ea08a1-c9e7-4a4f-89cf-73baa1d7a433,NA
185bd3f8-5c0d-47af-8462-97dd84fdaa44,NA
